temperature,vibration,pressure,rpm,voltage,quality
68.93276424144076,0.4469003044998182,29.32570379432195,1612,216.06242683526787,Pass
71.55453782799002,0.43768594735752353,26.489660921821923,1259,223.97701770507297,Pass
77.37678108474776,0.4444522880839745,24.594058687259942,1989,221.57750781029716,Pass
74.2882981160101,0.4362612872693482,31.624388184614364,1965,218.14662877184242,Pass
69.20030735018287,0.6189016531107552,32.27746548090794,1365,202.5893068993735,Pass
69.90491896048655,0.6420504247989856,28.27046879781984,2781,219.9649200799146,Pass
64.98735317681096,0.4429253706250524,22.22687312356527,2810,210.29996032490956,Pass
69.90743432003805,0.41676444268957713,28.361266655242552,1543,229.830827052059,Pass
68.5567068053993,0.5471415556386404,31.17541201620764,1648,216.9127884672149,Pass
71.61359280169044,0.4447776955719029,25.563265293677613,2547,210.03767943777478,Pass
65.86384528223839,0.5632931817755511,30.550079759337468,2930,219.38456726119952,Pass
72.59673257120586,0.52029230208513,29.954070452481012,1813,232.7069958509219,Pass
77.66369456501289,0.34842558850027683,31.737874498803265,2910,226.3081584914462,Pass
69.45619925771571,0.6547505201330062,30.35874110524246,2039,222.19917150605934,Pass
72.0085586104947,0.6795877673095522,27.080793177355332,2152,206.73904940953145,Pass
73.45071995855557,0.4387211309515614,33.589714504993474,1574,236.21600099766323,Pass
67.99389764057082,0.4612298440064016,29.52441128091909,2132,213.78372825964098,Pass
71.12046240905208,0.5285865390724905,29.918086381470204,2910,229.33783912872343,Pass
70.06296200390898,0.5334456789987025,27.20019612278041,2012,216.74637121648584,Pass
70.48838049274416,0.5658544272672831,28.670153246425468,2556,228.3750787248324,Pass
66.13495108072267,0.7010204538766349,27.345591857919295,1669,233.06874095875273,Fail
70.12255087129472,0.4823052772505951,29.48116182022973,1268,226.48137269907534,Pass
72.48999145622724,0.4201702755461546,35.13512544042703,2185,227.55854959759938,Pass
77.2557180389752,0.3620680771985473,25.88429657120593,2283,219.0156101384437,Pass
74.79635413042604,0.42690699600580806,25.159315806369776,1923,215.6603385792719,Pass
80.76591228755778,0.4966873027126203,34.41351098248083,2125,221.3829868978581,Fail
66.16326218555976,0.6794557863517787,29.372028968544402,2529,216.60085494230782,Pass
74.36160318360339,0.44823887009638286,27.992781784020252,2758,244.67203710812493,Pass
70.91671002869175,0.5223787951638899,33.11971406218823,2594,210.07641713509486,Pass
80.94901466608836,0.4983577103927248,28.183153380789406,1246,230.0208521659041,Fail
65.95850857322424,0.6188393273448084,35.47802914064081,2663,225.17196834539013,Pass
65.80139078909612,0.7526932425873623,32.03377761401781,2818,222.2987220812394,Fail
67.0030367727799,0.4469131227079679,28.536265775562892,2860,234.7988609991384,Pass
59.380521378450965,0.45105605574817775,36.47192463979651,2560,222.98377452601179,Pass
67.3712248915962,0.6044160877069072,28.182855230989986,1130,213.65093080257586,Pass
66.20433669223151,0.5681891489626312,32.22628611602792,1352,222.91730377253407,Pass
70.75196893238103,0.6846707325736033,30.897877741219475,1195,218.1682173109477,Pass
71.70877987888579,0.5583928185325964,33.905223868196394,2816,225.0328466881665,Pass
79.38085419607943,0.46407079092129405,34.68453359018056,2939,228.13073631629499,Fail
74.75211919093024,0.559065483069231,30.0960124471973,1929,211.4091205763593,Pass
67.11548172168798,0.6108703580582908,27.73974638896145,2689,231.95336118002817,Pass
65.50792664325822,0.5820482181197364,31.37991642881735,2405,217.45100155131541,Pass
72.45959585753253,0.5507274031107298,27.966853890743682,2021,224.43613922682178,Pass
63.39883396489679,0.6066674689589154,36.04016174257987,1644,226.17030170320697,Pass
79.15729382927177,0.6169295590445673,30.409605993248213,1226,223.6738869063063,Fail
75.89720060360644,0.6382158991037528,28.904035346063672,1700,218.9089148234743,Pass
67.65412173947648,0.5648709887589642,30.554040917594726,2499,215.11402418007336,Pass
61.434327354545616,0.4832881919683146,25.95862113141091,2500,217.3100549269666,Pass
76.76936187082707,0.5146713686433323,27.085157884468046,1264,235.65171932528878,Pass
69.42730077373692,0.6206508966508357,33.601241723833276,2395,211.3413356287094,Pass
76.1890815598673,0.4183064329012764,28.029317163085814,2509,212.80756662037035,Pass
62.02786170602816,0.5368673308872901,26.85926705195418,2457,212.36851176856285,Pass
67.00312488523113,0.46066611876726393,31.60995825758186,1645,221.35753879917664,Pass
70.02621849859092,0.5028744822934818,33.55711246398899,1210,204.75294550012194,Pass
70.2349029688237,0.6278451862607299,32.1568599319952,2595,206.46440143865607,Pass
67.74967264260378,0.5191099068019903,32.988143057417446,2963,217.39045167040743,Pass
73.11424966173749,0.5046436548156149,27.729614734291616,2400,207.12224554701763,Pass
64.66189785308703,0.3640143859020081,25.73456799977447,2418,207.937286907172,Pass
69.28810257489353,0.5746253566027221,34.50400095586646,2473,207.19731590637062,Pass
70.60147815855949,0.5645484181141075,29.031960483473593,1942,211.53388290866673,Pass
72.57219417029374,0.716325472330546,29.24750095063486,2387,227.31246506670405,Fail
73.55807439044445,0.46922217650469994,33.984582425547174,2899,229.55707956121083,Pass
64.37678954081065,0.521915032766394,31.66869002820198,1456,239.19000893218606,Pass
62.329429146321885,0.5249383683710755,31.367663316244823,1724,238.8236185851348,Pass
76.38838410949255,0.6577453279763474,36.49500703470325,2751,227.86312709880445,Pass
71.66157005989795,0.4904704467613048,28.06944530885957,2249,230.27677674801032,Pass
66.25756731721724,0.5279021525770339,32.783520384243715,1981,221.31102090685917,Pass
77.75575987761262,0.5607896509716539,30.171039374691254,2154,225.1986485201227,Pass
70.57837317146429,0.5186609123156358,30.80577683658977,1587,239.4360304818317,Pass
75.89648592031914,0.4553566385449472,34.58540527923759,1475,223.7121286805683,Pass
70.33759240705055,0.5194089992898308,31.523507268868872,2821,231.5323857854524,Pass
80.30373962440993,0.6073631749859772,31.6148882371489,1985,210.6564839142149,Fail
78.77670421221602,0.39734847005889395,33.217522011929404,2300,213.33761275741773,Fail
68.75517925760464,0.5132969674146876,28.905141811371344,1155,223.12069597794968,Pass
74.85785475477178,0.42998791850608264,27.482370997982983,2783,221.4993167006339,Pass
73.22687974792574,0.6195046628924843,26.8655724179369,2241,213.80065812595103,Pass
76.84315778766174,0.3476813095216225,24.100930231871995,1189,244.0737758393122,Pass
65.17538269709948,0.44410781527284116,36.16862138982097,2440,221.72594103914867,Pass
73.43025729999219,0.537721187506452,26.69037490283495,1980,215.57274947815338,Pass
75.29212243424794,0.6565524029234341,29.336239129242685,2698,221.5161882736063,Pass
61.20630256788443,0.49342497389270124,29.16956010033324,2715,220.25426702611634,Pass
64.08370743667112,0.44448004733068014,30.922220093427303,1545,221.87802547891087,Pass
59.803839111199494,0.688115706944059,32.44721163761789,1040,204.06282984648968,Pass
68.65296582777721,0.3551986099583756,32.58142046507923,1306,232.91946696566865,Pass
73.58771127897981,0.28011940433799176,28.250767684293184,1942,233.4882942043915,Pass
77.51178526048014,0.5440014450053332,29.498634858640767,1337,234.70320772036484,Pass
70.37047390209888,0.4497945775647389,30.847739851464897,2337,223.25431758536297,Pass
78.14307772785646,0.39787671828692867,29.25392662144936,2098,226.62481060164515,Fail
63.099492708925546,0.5708356447299353,34.82203672805998,1952,211.3377305199275,Pass
61.48308780322422,0.5243800713771198,31.472924854914755,1278,228.3289932859739,Pass
69.72226150551691,0.44359213692632715,32.20463335814945,2199,222.51787706893938,Pass
71.92032724469654,0.37196956013291055,31.988643806002237,1895,215.39593384360757,Pass
69.83652625952953,0.5872457328280145,33.52042157245597,2685,228.6474469164084,Pass
59.66278949980062,0.5650201177958661,30.543064676111122,1272,229.034490360911,Pass
69.55439980243605,0.49008241362206173,26.10950415613246,1836,220.60608835674932,Pass
63.47765249747573,0.6846636996047666,31.199063855257926,1619,224.38382580128402,Pass
73.3483627441502,0.39299152336738474,28.045929318624513,2674,209.6828298806644,Pass
71.83299123048424,0.34744748290752614,28.41414995475073,1861,232.43183437214358,Pass
65.30060106836322,0.43080919301187554,31.75909205626528,2806,211.01186811965098,Pass
67.43066541331653,0.4954413983644502,33.714849214300905,2882,212.94574351920824,Pass
64.70393239055524,0.5243339449322691,30.063814730208186,1930,220.62315645430536,Pass
69.68660451363414,0.475876394214367,30.92649903779689,1288,231.1451628421846,Pass
74.77571160250619,0.5352055396514297,35.10664483390571,1723,231.13948633215662,Pass
65.07136976832228,0.37484605758095557,30.722259538465703,1892,219.9517537809487,Pass
72.52023257758923,0.644376460407326,37.80504934254118,1271,227.73013362253812,Pass
67.3487119081378,0.4917848821607431,31.696528936894634,2953,203.10941550671103,Pass
66.03563583868828,0.6117295831588128,24.71771172253255,2089,212.80680009870446,Pass
69.46484820022721,0.5342725346377704,32.260024863313596,1482,213.01049560536399,Pass
64.82378838790314,0.5456753219153784,31.143475154648332,1935,232.52212909759817,Pass
67.23175347326409,0.5569767280232204,33.86925826224824,1247,226.54654162908008,Pass
64.01061053705575,0.5447708560017315,32.019544053809874,1155,221.846527759046,Pass
79.82362566458195,0.5642722759867544,29.58463204804868,2070,222.81735063829373,Fail
70.17631775985865,0.6329152530132431,26.327105291131904,2958,235.68339276030125,Pass
66.50137246003708,0.519652116970147,29.372930228141925,1453,218.29820333493447,Pass
71.0698995536711,0.5709003757588512,27.4484386373721,1200,206.8593269146596,Pass
69.43835975154585,0.4910264305712773,28.258429650585832,2683,230.87195184395304,Pass
68.89515200233389,0.6440117215449472,31.765735213261827,1123,221.8183903720506,Pass
73.07083350021712,0.432360769794073,35.00971351305422,1000,229.53671678165782,Pass
73.78753855023652,0.6800940432910816,31.184014589468944,1967,219.55235192613492,Pass
67.34749426194736,0.49598420493556566,26.41235081389445,2782,211.61310476296106,Pass
67.1209087967766,0.3569224897881952,31.333808004660423,1854,224.02821721082978,Pass
68.62474151424178,0.5128104414910789,33.58989445993696,1639,220.1017507074143,Pass
58.49039417632208,0.4318948342525119,28.170651287041853,1190,221.84942282874408,Pass
62.42404468900724,0.5840643548988724,29.597948499981246,2602,236.16570494117417,Pass
76.83437133722262,0.4347376020697609,30.04406458418759,1515,209.012975226153,Pass
78.22483856750642,0.45538165667852204,27.64530506075328,1441,222.85918660475983,Fail
68.75481980221811,0.31104592690544686,31.94484130153158,2944,211.81003309841324,Pass
72.88278481527882,0.45476936807509233,29.637155554176655,2838,194.09454026879942,Pass
71.55625077271768,0.2576120673371043,31.258597331721084,2829,219.51034810977777,Pass
85.3944040422762,0.34160971765142767,27.3375234665937,1142,220.31022936999807,Fail
75.59787455717289,0.5760414656144297,28.68762509902977,2214,226.23522102950758,Pass
69.36041204259617,0.5785800158650832,32.167144073483314,1532,217.82459251416057,Pass
65.22229779699788,0.5425457561784964,28.881500543724698,1226,205.10999644876028,Pass
61.96776839871214,0.4033023856870787,35.180891553700214,2336,211.77568422745136,Pass
71.01731817933612,0.495228864385802,28.801091443156192,2652,233.16958836686703,Pass
66.21824627357849,0.49963974609094314,30.67405417725566,1948,211.6337207070937,Pass
62.888731452011626,0.38416353108074575,32.79777249561927,2325,235.83225529692507,Pass
66.76713557878736,0.650339830176715,25.744902801200904,2677,230.49984292571384,Pass
64.59225998192802,0.5877362290575672,24.717573564057673,1459,216.8221939566393,Pass
78.43570817536282,0.4779035826170336,25.423031056289716,2424,212.709208368973,Fail
74.40819878474726,0.502688583899453,33.78775231028155,1550,230.4791296913058,Pass
69.96013679341691,0.5208382807947552,28.34442556232266,1392,217.5908875490638,Pass
77.39972069445012,0.2958265131575709,37.674597857004755,2890,204.54349860300042,Pass
70.38684153823809,0.4752822617479403,28.307257204027835,2787,225.62316620623258,Pass
65.69357899335868,0.4318015752002201,30.553653909591112,1844,224.17263447858187,Pass
77.61562038634828,0.3998379990105084,34.626329857703624,2230,231.3770620271478,Pass
72.69455021842329,0.4718899707114045,36.01827866447737,1209,223.49594999360298,Pass
64.81376922836772,0.6797686526849522,36.18451072990919,2138,214.50853022954283,Pass
69.04830660958196,0.564084286126701,33.62509869177943,2760,232.69678839602133,Pass
65.62190873307621,0.4428821010217203,33.072187577434384,1645,233.66990432678844,Pass
63.08600134517832,0.5572582781356159,31.77758084760355,2274,222.33205963985208,Pass
